ID_SALES,text,polarity,subjectivity,neg,neu,pos,compound
HD859A,possibly bad airlinegave three chance second time week flight delay cancel flightled due mechanic arrive yyz take flight taiwan reservation miss ticket number slow agent sukhdeep cause u miss flt yes lost whole day frustrate poor customer service,-0.22083333333333335,0.4069444444444444,0.377,0.506,0.117,-0.9081
HD861A,shout diane eyw help get u home today instead tomorrow even little late flight become like every airline crook cant believe take shouldwearmasks shock never treat poorly airline life military family alot fly,-0.03749999999999998,0.54,0.128,0.736,0.137,0.088
HD864A,airline cancel flightled flight tomorrow nyc area cancel flight buy ticket friend cant get credit name add aa loyalty number jetblue reservation,0.0,0.0,0.205,0.53,0.265,0.4245
HD865A,luggage delivery really tell midnight multiple time lie crazy bad business hotel voucher everyone get one mewhat arrive amsterdam snowstorm rude gate agent bwi tonight gate delay flight think little training order,-0.26458333333333334,0.4777777777777778,0.286,0.714,0.0,-0.8807
HD867A,thank cancel flight flight doesnt send email text call im strand louisville want bag flight,0.0,0.0,0.112,0.674,0.213,0.2023
HD868A,flight fort lauderdale bwi cancel flight flight flight trip id please upload march ondemand entertainment list website äāāä¼ćøā fare see flight fall absoulutely low,0.0,0.3,0.14,0.685,0.175,0.25
HD871A,told customer service customer relation extend expiration date unused travel fund dm please regard update lose bag please yea refund airline ruin trip,0.0,0.0,0.211,0.584,0.205,-0.296
HD872A,sent message facebook follow complaint miss clothing check baggage hey friends stupid question split payment method flight purchase example debit card billmelate flightr thanks leg damage seat damage expensive case offer anythingjust apology late flightr,-0.33999999999999997,0.5399999999999999,0.285,0.565,0.151,-0.7506
HD873A,emailscalls past month flight change helpful wish would send cancel flightlation yesterday try make look bad website say due weather charleston nc actually sc nc appreciate hard work still give gthour dsearls,-0.2733333333333333,0.3866666666666666,0.168,0.633,0.2,0.3182
HD874A,character arent enough describe inconsiderate employee call weather act god refuse help wife kid sympathy discover flight cancel flightled yesterday lnes finally notify u flight cancel flight,0.0,0.75,0.178,0.544,0.278,0.5432
HD875A,flight cancel flightled need rebooked cant online arent answer call help thats bull add fare cart lock make way paypal still wait another crew member cabinfever,0.0,0.0,0.151,0.849,0.0,-0.5037
HD877A,poor cabin luggage service bos force check even empty space bag overhead drop passenger small baby infant san juan terminal unload baby officer write ticket bag yet locate time ive check track bag hard system,-0.2604166666666667,0.5104166666666666,0.213,0.787,0.0,-0.7506
HD87A,appreciate look compensate anything trouble still havent take flight followback dm plz injure check yesterday tell go dr hold swa hour try talk someone suggestion,-0.2,0.2,0.094,0.767,0.139,0.0772
HD881A,please help youve rebooked incorrectly flight cancel flightled please fix flt tuesday stop cancel flight flight u history test take chemistry thing learn understand flight ewr mco cancel flightled tomorrow rebook ask relative,0.0,0.0,0.202,0.617,0.18,0.0258
HD882A,worstthingever late flightr lose bag fedexed somewhere know cause dont amp deliver somewhere tire sit delay computer drop past hour,-0.275,0.425,0.295,0.705,0.0,-0.7269
HD884A,put together serious email issue arise vacation due staff post guy awake need help delay flight get protect late flightr flight phl love report horrible flight team let make worseas get seatout snack,-0.25166666666666665,0.6483333333333333,0.163,0.619,0.218,0.5267
HD885A,imaginedragons pick someone destination dragon ceo battle please wall st flyer nzherald hold minute need help usair wont help,0.0,0.0,0.103,0.593,0.304,0.6249
HD887A,english ill dm though dont think youll make plane appear ill give chance dont think ill fall backtodelta chance flight ewr pit cancel flight tomorrow,-0.375,0.75,0.311,0.569,0.12,-0.7506
HD888T,want pay park fee orlando airport app tell mom flight land lied run engine troubleshoot issue board plane another plane miatoiah think plane retire,0.0,0.0,0.148,0.738,0.114,-0.2263
HD889A,hr baltimore still go get baggage greenville unbelievable beg differ thing book wrong still fix get act together usairsucks remember wouldnt let flight seat available flight delay bad airline badservice,-0.26249999999999996,0.7416666666666666,0.243,0.708,0.049,-0.7964
HD88A,sadly didnt help meeting work today see presentation major strike unhappy uniteds service read ralph naders open letter uals ceo leave comment rt think little weak sauce zero inflight entertainment hour flight salt lake philadelphia,-0.26666666666666666,0.6708333333333334,0.299,0.637,0.064,-0.8108
HD891A,yo need new website really badly day age disappointedunited feed small child amp half hour flight honolulu los angeles appal esp food waspaid wife group prev flight get bumped reason alone two kid least put group,-0.256060606060606,0.4175757575757576,0.137,0.863,0.0,-0.659
HD892A,number call modify reservation please help frustrate american u air merger sit tarmac half hour land jetway broken bravo handle msp phx today delay late flightr cancel flightled missed surprise bday reason tripnever,-0.21666666666666667,0.29166666666666663,0.286,0.523,0.191,-0.6369
HD893A,flt cancel flightled get email happen courtesy phn call book diff airline amp city whats go website im flight booking problem three ticket today ive boot system umpteen time help u phone gate checkin book travel client believe lack service,0.0,0.0,0.152,0.736,0.113,-0.2023
HD895A,make delay sent land phl row window cover could use luv,0.0,0.0,0.187,0.813,0.0,-0.3182
HD899A,hold hour min whats holdup forgot password dont know username correct want use mile alright,0.0,0.0,0.0,0.798,0.202,0.3182
HD902T,do never hear httptcoqdebyahqfm thank bringbacktheluvtordu miami directflights,0.0,0.0,0.232,0.768,0.0,-0.2755
HD904A,im fly airline lga åāāā· still wait hit one hour plus u airway need something leave philly thaw,0.8,0.9,0.07,0.93,0.0,-0.0516
HD908A,even tho extra lb still go plane carry sense say fat people noooooooooooooooooooooope weve official complaint sign americanairlines lima supervisor customer relation pls compensate delay,-0.15,0.15000000000000002,0.162,0.791,0.047,-0.4939
HD910A,late flight damage do easily bad airline experience life miss two connect flight amp day work go back gate bc something overheat sit hourslove united stink seriously wifi flight clesfo youre airline without wifi,-0.33333333333333326,0.4833333333333333,0.283,0.601,0.116,-0.7579
HD911A,know hard predict flight dallas nashville tomorrow flt sorry schedule phlmia totally chaotic poorly addressed event send three gate night need assistance due incompetence need reschedule connection never fly,-0.28611111111111115,0.6944444444444445,0.275,0.725,0.0,-0.8173
HD912A,principle hard get mug amp upset take money amp didnt give anything wrongiswrong wtf happen pdx late flight march one way sfo yes service guc suck gate agent push passenger rude everyone since get,-0.3479166666666667,0.6854166666666667,0.309,0.631,0.061,-0.875
HD913A,pilot say go take minute maybe system come back online phlairport flight arrive penguin plane follow baggage rule website still charge go one way,0.0,0.0,0.0,1.0,0.0,0.0
HD914A,flight descend farce havent leave ewr yet go get bad got interrogate united club chicago unitedairlines rude poorform tell jfk hour delay reason delay cant hard notify hour notice,-0.42291666666666666,0.5770833333333333,0.345,0.524,0.131,-0.861
HD915A,accord costumer support website hold money hostage cant anything dm work allow payment apple pay patriarc,0.0,0.0,0.074,0.684,0.242,0.4939
HD916A,adore look forward flight austin two week way get back plane airline call get refund drive hr home yes want complain coworker neither customer service point airside,0.0,0.0,0.076,0.695,0.23,0.6249
HD917A,give one try figure could get hr flight right nope delay hr seem every time mom sit hour wait flight ultimately cancel flight give tuesday morning flightno compensation ugh time reevaluate nyc carrier itproblems link,0.14285714285714285,0.7678571428571428,0.124,0.826,0.051,-0.4287
HD919A,followdm please client hr layover iah day claim amp recheck luggage take care deal,0.0,0.0,0.0,0.686,0.314,0.6705
HD91T,id rather spend two day back seat volkswagen two hour plane disgruntle whatacluster flight fly boston tomorrow need home cancel flightled flight didnt anything strand miami automated system keep hang two day help,0.4,0.45,0.056,0.868,0.076,0.1779
HD926A,help need complaint ticket passenger available seat schedule leave late flightr today add rr number marriott stay hard wont take rr number checkinout marriott phone c helpful gate change two delay even crew think airline suckscmon bad jetbae rt fleet fleek,-0.23833333333333329,0.48166666666666663,0.213,0.624,0.163,-0.3612
HD927A,problem flight book problem web site keep give error contact phone phone minute wait try call customer service since hour disconnect speak one annricord,0.0,0.0,0.278,0.722,0.0,-0.7964
HD929A,get ridiculous miss connection mad cant even believe guy cancel flight connect flight leave first stop amp give useless hotel voucher cmh gate staff overbooked volunteer board min late flight try figure issue bringbackrealstaff,-0.30166666666666664,0.6266666666666667,0.365,0.635,0.0,-0.91
HD930A,false agent let u extra leg room upgrade upgrade mint poor business practice badcustomerservice deal flt today departure keep change go late flight hard stay upset someone least try show remorse,-0.2819444444444445,0.47361111111111104,0.261,0.739,0.0,-0.802
HD933A,flight change u airways cant get two seat together help still wait dm response sloooowresponses flight cancel flightled call arent accept call reschedule flight,0.0,0.0,0.156,0.744,0.1,-0.124
HD934A,doesnt want deal world might want know treat customer httptcoskkewqhssg know keep get disconnected choose option unused travel fund automate customer service line so,0.0,0.0,0.093,0.803,0.103,0.3085
HD935A,thank finally gate thank cant get flight hold cancel flight begin feb call unite say would send another voucher mail never get anything tiredofwaiting,0.0,1.0,0.071,0.75,0.179,0.4588
HD936T,problem get fll iah send dm make connection please let know flight sfo den basically time hope apart team job open,0.0,0.5,0.104,0.695,0.201,0.3612
HD937A,anything go vegas show please man get tsa finally board ua app still say cant dm,0.0,1.0,0.0,0.867,0.133,0.3182
HD938A,rude unhelpful suggest catch flight tomorrow suppose home today work wait pointless tweet least ask follow try resolve year old fly tokyo vacation bad knee happen cbcallinaday cbcnews,-0.10833333333333332,0.5444444444444444,0.191,0.733,0.076,-0.5994
HD942T,snowice forecast dfw tu pmwe change policy reservation hold wed morning leeway award travel ticket since different last name simply need change please bring american airline,0.0,0.25595238095238093,0.0,0.805,0.195,0.7003
HD945A,guy help please cant supp biz traveler like customer service like neverflyvirginforbusiness flight jfk buf,0.0,0.0,0.0,0.524,0.476,0.8402
HD948T,charge card time one airline ticket card security hold go segment sfonew york rt delay hrs suck badmaybe another line bus follow dm please,0.0,0.0,0.174,0.669,0.157,-0.128
HD949T,sat airport hr still sit gate sigh ive hold almost hour luv yall imjustsaying åāāāåāāāåāāā closure people need inform passenger send gate gate info board update departure,0.0,0.0,0.0,0.959,0.041,0.0258
HD951A,flight say delay estimate departure list arrive airport late flightr get txt sched dpt say plane arrive jfk late flightr txt dpt gate change dpt flight think guy do mess make bad airline ruin hop dream,-0.3687499999999999,0.5104166666666666,0.268,0.687,0.044,-0.8779
HD956A,dont understand zero flt info email wait time ph line much advan mem delay flight mechanical failurethen hr runway amp hr late flightr im still lose bag amp resolution rebooked one late flight,-0.13333333333333333,0.4666666666666666,0.139,0.861,0.0,-0.6124
HD959A,would helpful could refresh boarding time info board pass delay flight friend hold hour still count plane bos clt min still gate crew say systemwide computer prevent paperwork info give,0.0,0.0,0.065,0.734,0.201,0.5859
HD95A,cant dont acces phone rn iphone break would rather change late flightr äāāinconvenientäāā convenient word end email complaint customerrelationsaacom hope work travelproblems,-0.3,0.4,0.088,0.797,0.116,0.1779
HD962T,need corporate office number please deal number cancel flightled wife daughter flt whats go follow dm detail time bracket call fix problemive attempt fix contact information issue day,0.0,0.0,0.065,0.777,0.159,0.2263
HD963T,flight cancel flighted im try get chicago justynmoro gon na flyingflighttravel hate internet lol help refund phone guy couldnt help website wont let submit reply,0.0,0.8,0.168,0.59,0.242,0.3612
HD964A,cancel flightled need locate baggage someone severe anxiety one person help isnt next kudos do head warmer weather,0.0,0.0,0.348,0.463,0.189,-0.477
HD965T,guy suck another cancel flight flight every flight issue hold wcustomer service line minute phone agent min bf call drop run show airport board pas say u airways wait american line yousuck,0.0,0.0,0.2,0.8,0.0,-0.7184
HD967A,äāā fleet fleek āā way bring compact fold chair like check bag hold minute amp count cancel flight reservation book within hour conf code xzmscw,0.0,0.0,0.073,0.836,0.091,0.128
HD96A,explain come get free upgrade u exe plat exit row seat wout pay confuse hope solution insurance cover issue one answersno one help always different story fiancee cant help,0.2,0.7,0.086,0.55,0.364,0.891
HD970A,despicable flight plan lose weve sit tarmac hour min flight line response im wait tomorrow morning flight overbooked please find bag singapore three day already without bag last known destination lax tag please help,0.0,0.06666666666666667,0.068,0.75,0.182,0.5574
HD974A,make fly list airline wait connector late flight stuck iah call number say one available take callguys insane sadly didnt get much help travel agent disappoint,-0.06666666666666667,0.6833333333333332,0.369,0.592,0.039,-0.8795
HD976A,hi cancel flightled flight back u wont take call suppose call number leave message pas along message team please help trace luggage put without name tag february albuquerque airport,0.0,0.0,0.098,0.708,0.194,0.4767
HD977A,suck oh well link break online baggage locator already try give useful information eagle always late flight,0.0,0.3,0.132,0.639,0.228,0.2732
HD980A,wifi tell family im gon na late flight cause sit ground plane past two hour spiritairpr chicagosmayor b noise late flight norahm suck,-0.2833333333333334,0.48333333333333334,0.121,0.879,0.0,-0.4404
HD981A,kudos phone support charlotte gate staff rebooked flight question people get hotel others dont like im still hold,0.0,0.0,0.091,0.649,0.26,0.598
HD984A,thank believe follow order send dm airline flight ua need make ua hold plane u,0.0,0.0,0.0,0.839,0.161,0.3612
HD986A,start include pto getaway package im call chairman call emerald today call former customer stick tarmac clt gate open hope dont miss connection logistics americanview,0.0,0.25,0.0,0.841,0.159,0.5178
HD989A,cancelled flight flight anytime keep night httptcoavrtowtyzk dmd hr ago request response find like bag yup mco ā°,0.0,0.0,0.098,0.78,0.122,0.128
HD990A,flight wait minute rsw wait weight balance clearance come let u leave point delay take different flight destination reasonable wait min bag make check flight staff couldnt police overhead bin get home amid snow amp cancel flightlations deliver bag wo hassle plus wait phone amp upgrade thank,0.1,0.6,0.11,0.84,0.05,-0.25
HD992A,nothing compensation give circumstance feel like must something still need help hang twice customer service rep say way help gate rep phone rep already cancel flightled one u dca,0.0,0.0,0.059,0.708,0.233,0.7096
HD996T,guy need help reservation try call im tell call late flightr please help hey let flight gate hour late flight fate dozen kid board send email bad experience send back generic response yet another reason ill never fly,-0.3142857142857142,0.5380952380952381,0.134,0.702,0.164,0.1027
HD997T,thanks aa dart get home time work morning dendfw didnt waste vaca day dartmedia yes say deliver within hour pick line thank see next wednesday fll save peanut,0.0,0.06666666666666667,0.0,0.628,0.372,0.9124
HD998A,human contact mths cust relation refund dept ever problem human talk tell u minute almost minute ago hi question future flight book problem dubjac jaclax laxdub im check bag allowance jaclax,0.0,0.10833333333333334,0.162,0.838,0.0,-0.6597
HD999A,ive hold international award reservation almost hour keep call go come im get point buy rapid reward shopping site flight dfw light way pdx tomorrow cancel flight help,0.2,0.35,0.056,0.669,0.276,0.836
HD99T,kudos capt herman relay chief pilot email someone strand north carolina try figure option cant get anyone talk legitimately say would rather drive cross country fly u airway,0.4,0.45,0.0,0.887,0.113,0.5106
HF1260T,hung customer service wait min holdguess vacation happen website wasnt work learn book flight en route airport rebooked ticket refund,0.0,0.0,0.0,1.0,0.0,0.0
HF1271A,expect delay dfw tomorrow morning upset lack communication weve receive time flight mco explain reward u elite premiere member,0.0,0.0,0.289,0.562,0.149,-0.3612
HF2135A,hi premium ec upgrade pay amp mileage bf upgrade do prem eco upgrade fare refund job well do philly employee run checkin today tabitha help u emergency amp vacation save help flight cancel flight cant call phone doesnt work europe please help say im book want confirm,0.0,0.0,0.136,0.614,0.251,0.7742
HF238A,hold hour chance someone help herert äāā fleet fleek httptcofraqdpkygaäāā hellobrittney hello never receive confirmation code flight though confirmedso say automate reply idea,0.0,0.0,0.0,0.817,0.183,0.5719
HF2573T,hour late flightr still answer stick houston keep get put phantom flight never apeared badcustomerservice call center wont let wait hold would happily seriously suppose keep call great say would give u refund day late flightr refund,-0.04666666666666667,0.5433333333333333,0.04,0.778,0.182,0.7906
HF2981T,least automated message give info merger another airline know avoid send email detail late flightr thank respond kid one answer call reserv line due high call volume even option wait brutal,-0.288,0.583,0.171,0.761,0.068,-0.5859
HF3486T,flight atlanta get cancel flightled schedule phone hour rep bump u sfo clearvision unite terminal sfo airport āā fleet fleek āā åāāāåāāā,0.0,0.0,0.091,0.909,0.0,-0.25
HF3491A,book flight ago seat confirm small plane arrive allow board bcs seat horrible service thank prompt response email late flightr today diverge burlington vermont suck,-0.5166666666666667,0.6666666666666666,0.201,0.66,0.138,-0.4588
HF3841A,need refund link tweet go someone internal email gt probably one party contract ill call tomorrow try get customer destination help get another airline flight day,-0.25,0.5,0.087,0.681,0.232,0.5719
HF4237A,computer stop give update take flight info app thats ridiculous keep people update know check complaint ticket say dinner book change refreshment wheres refund response week since complaint submit day since say would look,-0.3111111111111111,0.4666666666666666,0.233,0.767,0.0,-0.7964
HF4596A,fly tomorrow mexico u mileage tkts dont show status help flight two week lose bag take status neveragain worstcustomerservice hows u look today,0.8,0.9,0.207,0.793,0.0,-0.607
HG1383A,ltltltltlt shoddy customer service use whatsoever unitedairline yes manner do harsh affect already checked remorse weak alternative leave minute late flight warning communication minute late flight thats call shitty customer svc,-0.29500000000000004,0.605,0.361,0.574,0.065,-0.886
HG1559A,say lufthansa incentive offer impact share count nasdaq smf jfk flight depart even board,0.0,0.0,0.0,0.719,0.281,0.5719
HG1646A,lovedragonss oh gosh look tell guatemala last night record anywhere today need clothe work tomorrow cancel flight flight last minute,0.0,0.06666666666666667,0.095,0.905,0.0,-0.25
HG1702A,please dm speak regard receipt email presidential level complaint lose loyal customer mileage plus card holder could drive florida pa quicker way worst trip ever seem like one united help lot finger point zero people step least gate oreo,-0.31666666666666665,0.6083333333333333,0.169,0.581,0.251,0.5267
HG1802A,thx lose bag hard care bag priority itwhy cont care eps make flight takeoff time regardless make late flight wait bag baggage claim therefore since ive receive recourse phone submit email complaint amp letter via mail follow,-0.2972222222222222,0.4472222222222222,0.136,0.671,0.193,0.5574
HG185A,usually like fly guy fee use credit seem ridiculous notcool exhorbitantfees think merge usairways suck worstever httptcomynzitcovn wait day atl since flight cancel flightled standby tell seat group show late flight get phl,-0.020833333333333315,0.6875,0.183,0.691,0.126,-0.3182
HG192A,hold hour try reschedule cancel flightled dcabos flight anyone help give flight book problem reference number get hand call reservation reserve seat wont let select online there fee,0.0,0.0,0.135,0.659,0.206,0.3612
HG2037A,announcement pre boarding address mobility disability require travel lot stuff preboard additional fare cost tix change price uk pound issue uk pound badcustomerservice hello swa poc partnership nonprofit organization bwi area,0.0,0.0,0.0,1.0,0.0,0.0
HG2088A,havenäāāt havenäāāt time amp check spamjunk mail caseäāānothing whats status flight sju thank good suggestion check rebooked well keep check look flight need flight tonight isnt anything else,0.7,0.6000000000000001,0.0,0.769,0.231,0.7579
HG209T,thank much stepping game make day night elevator music much appreciate travisamex please please american call rebook ticket return car clt skip flgjt back tonight gso clt pick clt fll tell yes,0.0,0.16,0.0,0.684,0.316,0.8885
HG2354A,u kim say leave minute paperwork do wheel hour late flightr must drone äāā keambleam understand frustration bag team work hard get bag hi phone number ring uk regard claim late flight flight departure claim amount agree,-0.2972222222222222,0.5805555555555556,0.141,0.765,0.094,-0.2263
HG2450T,virginatlantic check flight sfo lax amp tell atlantic fly club gold get benefit submit response link send understand intention pale comparison day lose wage wife delay,0.29500000000000004,0.54,0.161,0.742,0.097,-0.25
HG2526A,begin dallasaustin flight april ketr httptcossuvwwkyhh dm send add dtw im sell,0.0,0.0,0.0,1.0,0.0,0.0
HG2676T,customer service call refund money thought nothing happen award air mile yes go take vacation thanksamericanairlines,0.0,0.0,0.146,0.716,0.138,-0.0387
HG2757A,mint crew flight lax theyre mintalicious truebluelove shelleyandmarcrock travel air earlier reflight book problem flight im didnt get screencap say unspecified error call swa weather time cancel flight cant meeting today,0.0,0.5,0.209,0.791,0.0,-0.7506
HG2823A,understand weather issue dont understand notify cancelled flightlation realize late flight dad vacation sxm get delayed day shoddy service early fll gt sxm flight try hep advise gas pilot flight bad one take action,-0.21999999999999992,0.4333333333333334,0.138,0.765,0.098,-0.3736
HG284T,wish allow access site award track would love combine aa usair accts unfortunately one middle name amp one middle initial wont allow change beatriz susan gate mco,0.0,0.32,0.064,0.559,0.378,0.8957
HG288T,flight dca bos heat ohno bundleup leastthebeverageswillbecold suck ruin day vacation isnt even june flight delay every hour since,0.0,0.0,0.36,0.64,0.0,-0.8402
HG3048T,priority iove auto callback dont wait hold strand miami without update departure board cancel flightled flight,0.0,0.0,0.118,0.882,0.0,-0.25
HG3123A,thank information thank appreciate response try use twitter also give helpful information thank anyway still airport wait flight,0.0,0.0,0.0,0.5,0.5,0.9001
HG3180A,every time check bag airline im confident wear clothes day please prove wrong flight cancel flight tonight tell wont receive travel voucher inconvenience really policy didnt drop bag overnight amp im leave week suppose hold bag service need work check bush airport customer service line last nt unitedagainstunited,0.05,0.5,0.153,0.715,0.132,-0.0573
HG3222T,make sure iäāām upgrade list ewrpdx use gpu priority get weird email hey dm work ua kaneshow internjohnradio mrerickv everything return jet go miami,0.0,0.9444444444444444,0.065,0.846,0.088,0.1531
HG3323T,miss flight attendant delay flight prime example person impact people hnl gt iah wastedtime lot flight book site work ive phone wait minute joke stop losing luggage,0.2,0.4,0.256,0.618,0.126,-0.5267
HG3382A,may start service hawaii sanfrancisco year biztravel please tell ill make flight tomorrow ive tryin day leave luved sjc gate agent board flight dal didnt get name represent brand well,-0.5,1.0,0.116,0.756,0.128,0.1027
HG341A,idea geeks plug server way phx friend strand kphl representative wont even give food vouchersäāā¦any help please send urgent message via eservicecom narayanan please respond asap also local united tel kul,0.0,0.0,0.035,0.593,0.373,0.9136
HG3424T,use aadvantage number connect usairways book ticket friends benefit account claim number havent back iad baggage since phone call speak someone tell cancel flighting flight,0.0,0.0,0.065,0.651,0.283,0.6908
HG3459T,nonstop flight midway boise summer season look book labor day trip ty zkatcher bretharold look like talked customer service try rebook flight cancel flightlation nightmare hung help rebook,0.0,0.0,0.059,0.71,0.231,0.7003
HG3507A,tell flight xna dfw cancel flightled tomorrow morning already day row buy suggest review policy respect unaccompanied minor seat sun sign board please get another update,-0.05,0.2,0.066,0.757,0.178,0.5267
HG3855A,yes domestic flight thank dont know ive try call confirmation call arent go thru let know find flight airfarewatchdog say customer service consistently best,0.5,0.2,0.0,0.691,0.309,0.8555
HG3977A,cityandsand try coordinate airport handoff nutella veryimportantproject tell united carry overcarry back refund incentive give another chance,0.0,0.0,0.0,0.657,0.343,0.743
HG4087A,issue lack consideration announcement make late flight gate agent hour im rebooked get home hour late flightr plan chance ill ever see bag unhappytraveler get call say flight cancel flightled checked online isnt cancel flightled near bad weather job interview,-0.33999999999999997,0.6533333333333333,0.259,0.7,0.041,-0.8625
HG409A,tsa precheck isnt show board pas flight tomorrowhelp usairways tsaprecheck patient refuse switch flight bc check bag cancel flightled one im get plane think deserve know mechanical issue flight delayed,0.0,0.0,0.184,0.816,0.0,-0.6249
HG4161T,apart hold hour talked people problem still resolve wifes flight cancel flightled told call one answer book flight help u please guys suck jfk tonight oh morning,0.0,0.0,0.216,0.568,0.216,0.0
HG4207A,rt fleet fleek didnt need rt fleet fleek āāāåāāā rt fleet fleek,0.0,0.0,0.0,1.0,0.0,0.0
HG4251T,airline tell luggage one hour away destination day anything thank acknowledgement ife didnt work well anyway maybe time upgrade low profile system,0.0,0.3,0.154,0.748,0.098,-0.1063
HG4279A,pay seat upgrade severe weather get book another flight get upgrade call inquire help ive hold hour need rebook flight please help might need plane get somewhere remember arent choice makeovertimecustomerserviceplease,0.0,0.0,0.106,0.69,0.204,0.5719
HG4382A,person take ticket rude delay minute overfill fuel plane hold music suck late flight,-0.3,0.6,0.427,0.573,0.0,-0.802
HG4593A,would like know whats go current flight land accord ground staff hasnt even take plane yets ceo battle appease passenger wall street waterbury republican american,0.0,0.2,0.089,0.753,0.158,0.25
HG4603T,still wait rep show mins wait freeze weather wait cab bring fiancäā meerikangas back flight sit tarmac min report whyany input,0.0,0.0,0.0,0.943,0.057,0.0516
HG4677A,wait time baggage question minute thats crazy limit amount bag bring internationally every time try call tell try late flightr hang know could use flight canada time figure late flight check bag,-0.3,0.525,0.072,0.928,0.0,-0.34
HG4803T,beyond redemption jfk baggage claim look like luggage warehouse hour get disconnected doesnt look fat look yummy,0.0,0.0,0.0,0.718,0.282,0.7096
HG4831A,get mine time wife anniversary dresparkles thank finally make destination need back home tomorrow one help please help rebook flight tomorrow,0.0,0.5,0.0,0.625,0.375,0.8481
HG628A,ktn show board tsa precheck apply board pas flight bos gt la tomorrow cancel flightled notification wait time hour rebook another airline hold plane make,0.0,0.0,0.074,0.849,0.077,0.0258
HG767A,might cancel flighted mechanical issue hour late flightr people still wait zero information please send help phone rep none could see rebooked missed flighttold go standby nonexistent late flightr flight hurt depart hour late flightr crazy crew one lady simply freak get away job departure,-0.3,0.6114285714285714,0.231,0.68,0.089,-0.7845
HG886T,check reservation joe watson kelsey jennings hold hour wait call back eta book flight guy im reconsider decision read tweet ignore,0.0,0.0,0.111,0.889,0.0,-0.3612
HG89A,robprice try hour get help contingency plan non existent news departure flight āā reminder weäāāll tweet join u,0.0,0.0,0.0,0.754,0.246,0.5994
HH1103A,highbuddyyy totally suck cousin work phl say check st louis rude even tsa nicer airway corporation jblu lose news airway wallstreet scope,-0.15,0.675,0.298,0.604,0.097,-0.7178
HH196A,want file formal complaint disgruntle employee laguardia ruin mltple people travel plan yesterday buffalo flight late flight app suck ball compare,-0.3,0.4,0.327,0.625,0.048,-0.8225
HH2324A,must traveler miss flight late flight check bag miss morning appointment lose business amp seat together fee seem im take flight least wave even mention rude customer service u business owner id mortify employee act,-0.3,0.5333333333333333,0.229,0.771,0.0,-0.7845
HH3042A,cant beat storm town wait issue policy late flight nw issue storm warning already see told repeatedly pilot late flight keep get late flightr board defibrillator issue suck passenger leave plane make room luggage check luggage get back delay flight city united flight arrives late flight im tell rebook connect united flight characterize show,-0.24,0.48,0.141,0.769,0.09,-0.296
HH4018A,cancel flightled delayed reflight book problem still mile home least acknowledge cancel flightlation travel day suck malcome gate rock guy brand want replicate approach style hasnt evennotified u theflight isdelayed via emailtextphone callif wererunning late flight would piss unreliable,-0.3,0.5,0.305,0.667,0.028,-0.8979
HH795A,owen dca gate rude load onto plane hour late flight mind make sit minute rude arrogant gate personnel uncalled unprofessional theworst,-0.3,0.6,0.424,0.576,0.0,-0.91
HIS1055T,put airport click update tell put airport winner destinationdragons announce yet flight delay flight miss connectionäāā¦ help,0.0,0.0,0.167,0.556,0.278,0.5574
HIS1871T,karen find unhelpful rude call united time amp tell could board karen would accept wait flight fl marathon tmrw charity bump u late flightr flight amp cancel flightled fix cant begin tell slow plane wifi cant even pull email pay,-0.3,0.5333333333333333,0.134,0.693,0.172,0.4215
HIS301T,instead tweet customer apologize dont pick phone thank even change could make online instructed call agent maybe syastem allow agent link passenger call thank,0.0,0.0,0.153,0.727,0.12,-0.2311
HIS3173T,hold hour second rude agent make sense suck though ill stick airport hour late flight meeting must always delay late flight night orlando flight åāāā,-0.28,0.56,0.344,0.656,0.0,-0.875
HIS3511T,would let u switch different set flight could spend time family pass away hey whats happen zurich jfk appear squawk landed london heathrow different airport way get different airport,0.0,0.6,0.0,1.0,0.0,0.0
HIS4353T,moveup policy really suck united hour policy status want move book flight jetblue separate old mother isnt bit stupid checkin headache head buffalo trading cold boston colder buffalo maybe caribbean next time nope call lose seating preference pay still sit well see happens flight late flightr,-0.2333333333333333,0.5,0.083,0.708,0.209,0.7113
HIS4501T,touchdown jfk well do pilot jetblue flight jetbluerocks fill baggage claim phone last night check status discover rep confuse arkansas alaska åāāā hello world record attempt amount ball point pen collection please could help pen,0.0,0.06666666666666667,0.048,0.775,0.178,0.6369
HIS501T,em window seat tomorrow still response talk supervisor jeanine couldnt help minute talk nothing,0.0,0.0,0.148,0.852,0.0,-0.3089
HN1020A,cancel flight sm response slow boarding process suck learn flight bos tampa takeoff min late flight,-0.30000000000000004,0.5,0.259,0.741,0.0,-0.5994
HN1035A,there current cancelled flightlation indianapolis girlfriend strand idea help provide come thought tampa tell get percentage every plastic bottle sell around yout departure sectionturn heat,0.0,0.4,0.072,0.83,0.097,0.1779
HN103A,cld explain disorganized inefficient company surly obviously unhappy employee stay businessmalhoit least got response via twitter go yesterday peterpiatetsky ummmm think u air computersweredown hour flight hour late flight receive hotel food also email mile last trip hr delay mile le cancelled flightlation,-0.3,0.49166666666666664,0.197,0.803,0.0,-0.8074
HN1048A,customer service ment anything would try quote policy never effective customer service stick florida flight service suck nofood nodrinks nohelp try desperately rebook mom flight wait hour callback get disconnected didnäāāt call back help,-0.3,0.6,0.198,0.736,0.066,-0.6546
